"phecode","ICD","flag"
"MS_701","H05.023",10
"MS_701","M86.07",10
"MS_701","M86.17",10
"MS_701",730.10,9
"MS_701",730.20,9
"MS_701","M86.27",10
"MS_701",730.8,9
"MS_701",376.03,9
"MS_701","M86.37",10
"MS_701","M46.34",10
"MS_701","M86.47",10
"MS_701","M86.57",10
"MS_701","M86.67",10
"MS_701","M86.8X5",10
"MS_701","M86.061",10
"MS_701","M86.161",10
"MS_701",730.08,9
"MS_701",730.32,9
"MS_701","M86.261",10
"MS_701","M86.361",10
"MS_701","M86.461",10
"MS_701","M86.561",10
"MS_701","M86.661",10
"MS_701","H05.032",10
"MS_701","M86.052",10
"MS_701","M86.152",10
"MS_701",730.05,9
"MS_701",730.27,9
"MS_701","M86.252",10
"MS_701",730.92,9
"MS_701","M86.352",10
"MS_701","M46.23",10
"MS_701","M86.452",10
"MS_701","M86.552",10
"MS_701","M86.652",10
"MS_701","A02.24",10
"MS_701","M86.049",10
"MS_701","M86.149",10
"MS_701",730.02,9
"MS_701","M86.249",10
"MS_701",730.84,9
"MS_701","M86.349",10
"MS_701","M46.39",10
"MS_701","M86.449",10
"MS_701","M86.549",10
"MS_701","M86.649",10
"MS_701","H05.022",10
"MS_701","M86.04",10
"MS_701","M86.14",10
"MS_701",730.0,9
"MS_701","M86.24",10
"MS_701",730.37,9
"MS_701","M86.34",10
"MS_701","M46.30",10
"MS_701","M86.44",10
"MS_701","M86.54",10
"MS_701","M86.64",10
"MS_701","M86.8X3",10
"MS_701","M86.031",10
"MS_701","M86.131",10
"MS_701","M86.231",10
"MS_701",730.97,9
"MS_701","M86.331",10
"MS_701","003.24",9
"MS_701","M86.431",10
"MS_701","M86.531",10
"MS_701","M86.631",10
"MS_701","M86.022",10
"MS_701","M86.122",10
"MS_701","M86.222",10
"MS_701",730.25,9
"MS_701",730.89,9
"MS_701","M86.322",10
"MS_701","M46.21",10
"MS_701","M86.422",10
"MS_701","M86.522",10
"MS_701","M86.622",10
"MS_701","M86.9",10
"MS_701","M86.019",10
"MS_701","M86.119",10
"MS_701","M86.219",10
"MS_701",730.80,9
"MS_701","M86.319",10
"MS_701","M86.419",10
"MS_701","M46.35",10
"MS_701","M86.519",10
"MS_701","M86.619",10
"MS_701","H05.021",10
"MS_701","M86.01",10
"MS_701","M86.11",10
"MS_701","M86.21",10
"MS_701",730.18,9
"MS_701",730.33,9
"MS_701","M86.31",10
"MS_701","M86.41",10
"MS_701","M46.28",10
"MS_701","M86.51",10
"MS_701","M86.61",10
"MS_701","M86.8X1",10
"MS_701","M86.09",10
"MS_701","M86.19",10
"MS_701",730.15,9
"MS_701","M86.29",10
"MS_701",730.93,9
"MS_701","M86.39",10
"MS_701","M86.49",10
"MS_701","M86.59",10
"MS_701","M86.69",10
"MS_701","M86.072",10
"MS_701","M86.172",10
"MS_701",730.12,9
"MS_701",730.23,9
"MS_701","M86.272",10
"MS_701",730.85,9
"MS_701","M86.372",10
"MS_701","M46.2",10
"MS_701","M86.472",10
"MS_701","M86.572",10
"MS_701","M86.672",10
"MS_701","M86.8X8",10
"MS_701","M86.069",10
"MS_701","M86.169",10
"MS_701",730.1,9
"MS_701",730.38,9
"MS_701","M86.269",10
"MS_701",376.02,9
"MS_701","M86.369",10
"MS_701","M46.31",10
"MS_701","M86.469",10
"MS_701","M86.569",10
"MS_701","M86.669",10
"MS_701","H05.02",10
"MS_701","H05.039",10
"MS_701","M86.06",10
"MS_701","M86.16",10
"MS_701",730.07,9
"MS_701",730.3,9
"MS_701","M86.26",10
"MS_701",730.98,9
"MS_701","M86.36",10
"MS_701","M46.26",10
"MS_701","M86.46",10
"MS_701","M86.56",10
"MS_701","M86.66",10
"MS_701","M86.8X",10
"MS_701","A01.05",10
"MS_701","H05.031",10
"MS_701","M86.051",10
"MS_701","M86.151",10
"MS_701",730.04,9
"MS_701","M86.251",10
"MS_701",730.9,9
"MS_701","M86.351",10
"MS_701","M86.451",10
"MS_701","M86.551",10
"MS_701","M86.651",10
"MS_701","M86.042",10
"MS_701","M86.142",10
"MS_701",730.01,9
"MS_701",730.21,9
"MS_701","M86.242",10
"MS_701",730.81,9
"MS_701","M86.342",10
"MS_701","M46.36",10
"MS_701","M86.442",10
"MS_701","M86.542",10
"MS_701","M86.642",10
"MS_701","M86.8X6",10
"MS_701","091.61",9
"MS_701","M86.039",10
"MS_701","M86.139",10
"MS_701","M86.239",10
"MS_701",730.34,9
"MS_701","M86.339",10
"MS_701","M86.439",10
"MS_701","M86.539",10
"MS_701","M86.639",10
"MS_701","M86",10
"MS_701","M86.03",10
"MS_701","M86.13",10
"MS_701","M86.23",10
"MS_701",730.28,9
"MS_701",730.94,9
"MS_701","M86.33",10
"MS_701","M46.24",10
"MS_701","M86.43",10
"MS_701","M86.53",10
"MS_701","M86.63",10
"MS_701","M86.021",10
"MS_701","M86.121",10
"MS_701","M86.221",10
"MS_701",730.86,9
"MS_701","M86.321",10
"MS_701","M86.421",10
"MS_701","M86.521",10
"MS_701","M86.621",10
"MS_701","M86.012",10
"MS_701","M86.112",10
"MS_701","M86.212",10
"MS_701",730.2,9
"MS_701",730.39,9
"MS_701","M86.312",10
"MS_701","M86.412",10
"MS_701","M46.32",10
"MS_701","M86.512",10
"MS_701","M86.612",10
"MS_701","M86.8X4",10
"MS_701","M86.00",10
"MS_701","M86.10",10
"MS_701","M86.20",10
"MS_701",730.17,9
"MS_701",730.30,9
"MS_701","M86.30",10
"MS_701",730.99,9
"MS_701","M86.40",10
"MS_701","M86.50",10
"MS_701","M86.60",10
"MS_701","M86.08",10
"MS_701","M86.18",10
"MS_701",730.14,9
"MS_701",730.26,9
"MS_701","M86.28",10
"MS_701",730.90,9
"MS_701","M86.38",10
"MS_701","M46.22",10
"MS_701","M86.48",10
"MS_701","M86.58",10
"MS_701","M86.68",10
"MS_701","M86.071",10
"MS_701","M86.171",10
"MS_701",730.11,9
"MS_701","M86.271",10
"MS_701",730.82,9
"MS_701","M86.371",10
"MS_701","M46.37",10
"MS_701","M86.471",10
"MS_701","M86.571",10
"MS_701","M86.671",10
"MS_701","M86.062",10
"MS_701","M86.162",10
"MS_701",730.09,9
"MS_701",730.35,9
"MS_701","M86.262",10
"MS_701","M86.362",10
"MS_701","M46.3",10
"MS_701","M86.462",10
"MS_701","M86.562",10
"MS_701","M86.662",10
"MS_701","M86.8X2",10
"MS_701","H05.033",10
"MS_701","M86.059",10
"MS_701","M86.159",10
"MS_701",730.06,9
"MS_701","M86.259",10
"MS_701",730.95,9
"MS_701","M86.359",10
"MS_701","M86.459",10
"MS_701","M86.559",10
"MS_701","M86.659",10
"MS_701","H05.03",10
"MS_701","M86.05",10
"MS_701","M86.15",10
"MS_701",730.03,9
"MS_701",730.24,9
"MS_701","M86.25",10
"MS_701",730.87,9
"MS_701","M86.35",10
"MS_701","M46.20",10
"MS_701","M86.45",10
"MS_701","M86.55",10
"MS_701","M86.65",10
"MS_701","M86.8X9",10
"MS_701","M86.041",10
"MS_701","M86.141",10
"MS_701",730.00,9
"MS_701","M86.241",10
"MS_701","M86.341",10
"MS_701","M46.33",10
"MS_701","M86.441",10
"MS_701","M86.541",10
"MS_701","M86.641",10
"MS_701.1","M86.00",10
"MS_701.1","M86.10",10
"MS_701.1","M86.20",10
"MS_701.1",730.17,9
"MS_701.1","M86.30",10
"MS_701.1","M86.40",10
"MS_701.1","M86.50",10
"MS_701.1","M86.60",10
"MS_701.1","M86.08",10
"MS_701.1","M86.18",10
"MS_701.1",730.14,9
"MS_701.1",730.26,9
"MS_701.1","M86.28",10
"MS_701.1","M86.38",10
"MS_701.1","M46.22",10
"MS_701.1","M86.48",10
"MS_701.1","M86.58",10
"MS_701.1","M86.68",10
"MS_701.1","M86.071",10
"MS_701.1","M86.171",10
"MS_701.1",730.11,9
"MS_701.1","M86.271",10
"MS_701.1","M86.371",10
"MS_701.1","M86.471",10
"MS_701.1","M86.571",10
"MS_701.1","M86.671",10
"MS_701.1","M86.062",10
"MS_701.1","M86.162",10
"MS_701.1",730.09,9
"MS_701.1","M86.262",10
"MS_701.1","M86.362",10
"MS_701.1","M46.3",10
"MS_701.1","M86.462",10
"MS_701.1","M86.562",10
"MS_701.1","M86.662",10
"MS_701.1","M86.8X2",10
"MS_701.1","M86.059",10
"MS_701.1","M86.159",10
"MS_701.1",730.06,9
"MS_701.1","M86.259",10
"MS_701.1","M86.359",10
"MS_701.1","M86.459",10
"MS_701.1","M86.559",10
"MS_701.1","M86.659",10
"MS_701.1","M86.05",10
"MS_701.1","M86.15",10
"MS_701.1",730.03,9
"MS_701.1",730.24,9
"MS_701.1","M86.25",10
"MS_701.1","M86.35",10
"MS_701.1","M46.20",10
"MS_701.1","M86.45",10
"MS_701.1","M86.55",10
"MS_701.1","M86.65",10
"MS_701.1","M86.8X9",10
"MS_701.1","M86.041",10
"MS_701.1","M86.141",10
"MS_701.1",730.00,9
"MS_701.1","M86.241",10
"MS_701.1","M86.341",10
"MS_701.1","M86.441",10
"MS_701.1","M86.541",10
"MS_701.1","M86.641",10
"MS_701.1","M86.032",10
"MS_701.1","M86.132",10
"MS_701.1","M86.232",10
"MS_701.1","M86.332",10
"MS_701.1","M46.27",10
"MS_701.1","A18.03",10
"MS_701.1","M86.432",10
"MS_701.1","M86.532",10
"MS_701.1","M86.632",10
"MS_701.1","M86.8X0",10
"MS_701.1","A54.43",10
"MS_701.1","M86.029",10
"MS_701.1","M86.129",10
"MS_701.1","M86.229",10
"MS_701.1","M86.329",10
"MS_701.1","M86.429",10
"MS_701.1","M86.529",10
"MS_701.1","M86.629",10
"MS_701.1","H05.029",10
"MS_701.1","M86.02",10
"MS_701.1","M86.12",10
"MS_701.1","M86.22",10
"MS_701.1",730.22,9
"MS_701.1","M86.32",10
"MS_701.1","M86.42",10
"MS_701.1","M86.52",10
"MS_701.1","M86.62",10
"MS_701.1","M86.8X7",10
"MS_701.1","M86.011",10
"MS_701.1","M86.111",10
"MS_701.1","M86.211",10
"MS_701.1",730.19,9
"MS_701.1","M86.311",10
"MS_701.1","M86.411",10
"MS_701.1","M86.511",10
"MS_701.1","M86.611",10
"MS_701.1","M86.0",10
"MS_701.1","M86.1",10
"MS_701.1","M86.2",10
"MS_701.1",730.16,9
"MS_701.1",730.29,9
"MS_701.1","M86.3",10
"MS_701.1","M86.4",10
"MS_701.1","M46.25",10
"MS_701.1","M86.5",10
"MS_701.1","M86.6",10
"MS_701.1","M86.8",10
"MS_701.1","M86.079",10
"MS_701.1","M86.179",10
"MS_701.1",730.13,9
"MS_701.1","M86.279",10
"MS_701.1","M86.379",10
"MS_701.1","M86.479",10
"MS_701.1","M86.579",10
"MS_701.1","M86.679",10
"MS_701.1","H05.023",10
"MS_701.1","M86.07",10
"MS_701.1","M86.17",10
"MS_701.1",730.10,9
"MS_701.1",730.20,9
"MS_701.1","M86.27",10
"MS_701.1",376.03,9
"MS_701.1","M86.37",10
"MS_701.1","M86.47",10
"MS_701.1","M86.57",10
"MS_701.1","M86.67",10
"MS_701.1","M86.8X5",10
"MS_701.1","M86.061",10
"MS_701.1","M86.161",10
"MS_701.1",730.08,9
"MS_701.1","M86.261",10
"MS_701.1","M86.361",10
"MS_701.1","M86.461",10
"MS_701.1","M86.561",10
"MS_701.1","M86.661",10
"MS_701.1","M86.052",10
"MS_701.1","M86.152",10
"MS_701.1",730.05,9
"MS_701.1",730.27,9
"MS_701.1","M86.252",10
"MS_701.1","M86.352",10
"MS_701.1","M46.23",10
"MS_701.1","M86.452",10
"MS_701.1","M86.552",10
"MS_701.1","M86.652",10
"MS_701.1","A02.24",10
"MS_701.1","M86.049",10
"MS_701.1","M86.149",10
"MS_701.1",730.02,9
"MS_701.1","M86.249",10
"MS_701.1","M86.349",10
"MS_701.1","M86.449",10
"MS_701.1","M86.549",10
"MS_701.1","M86.649",10
"MS_701.1","H05.022",10
"MS_701.1","M86.04",10
"MS_701.1","M86.14",10
"MS_701.1",730.0,9
"MS_701.1","M86.24",10
"MS_701.1","M86.34",10
"MS_701.1","M86.44",10
"MS_701.1","M86.54",10
"MS_701.1","M86.64",10
"MS_701.1","M86.8X3",10
"MS_701.1","M86.031",10
"MS_701.1","M86.131",10
"MS_701.1","M86.231",10
"MS_701.1","M86.331",10
"MS_701.1","003.24",9
"MS_701.1","M86.431",10
"MS_701.1","M86.531",10
"MS_701.1","M86.631",10
"MS_701.1","M86.022",10
"MS_701.1","M86.122",10
"MS_701.1","M86.222",10
"MS_701.1",730.25,9
"MS_701.1","M86.322",10
"MS_701.1","M46.21",10
"MS_701.1","M86.422",10
"MS_701.1","M86.522",10
"MS_701.1","M86.622",10
"MS_701.1","M86.9",10
"MS_701.1","M86.019",10
"MS_701.1","M86.119",10
"MS_701.1","M86.219",10
"MS_701.1","M86.319",10
"MS_701.1","M86.419",10
"MS_701.1","M86.519",10
"MS_701.1","M86.619",10
"MS_701.1","H05.021",10
"MS_701.1","M86.01",10
"MS_701.1","M86.11",10
"MS_701.1","M86.21",10
"MS_701.1",730.18,9
"MS_701.1","M86.31",10
"MS_701.1","M86.41",10
"MS_701.1","M46.28",10
"MS_701.1","M86.51",10
"MS_701.1","M86.61",10
"MS_701.1","M86.8X1",10
"MS_701.1","M86.09",10
"MS_701.1","M86.19",10
"MS_701.1",730.15,9
"MS_701.1","M86.29",10
"MS_701.1","M86.39",10
"MS_701.1","M86.49",10
"MS_701.1","M86.59",10
"MS_701.1","M86.69",10
"MS_701.1","M86.072",10
"MS_701.1","M86.172",10
"MS_701.1",730.12,9
"MS_701.1",730.23,9
"MS_701.1","M86.272",10
"MS_701.1","M86.372",10
"MS_701.1","M46.2",10
"MS_701.1","M86.472",10
"MS_701.1","M86.572",10
"MS_701.1","M86.672",10
"MS_701.1","M86.8X8",10
"MS_701.1","M86.069",10
"MS_701.1","M86.169",10
"MS_701.1",730.1,9
"MS_701.1","M86.269",10
"MS_701.1","M86.369",10
"MS_701.1","M86.469",10
"MS_701.1","M86.569",10
"MS_701.1","M86.669",10
"MS_701.1","H05.02",10
"MS_701.1","M86.06",10
"MS_701.1","M86.16",10
"MS_701.1",730.07,9
"MS_701.1","M86.26",10
"MS_701.1","M86.36",10
"MS_701.1","M46.26",10
"MS_701.1","M86.46",10
"MS_701.1","M86.56",10
"MS_701.1","M86.66",10
"MS_701.1","M86.8X",10
"MS_701.1","A01.05",10
"MS_701.1","M86.051",10
"MS_701.1","M86.151",10
"MS_701.1",730.04,9
"MS_701.1","M86.251",10
"MS_701.1","M86.351",10
"MS_701.1","M86.451",10
"MS_701.1","M86.551",10
"MS_701.1","M86.651",10
"MS_701.1","M86.042",10
"MS_701.1","M86.142",10
"MS_701.1",730.01,9
"MS_701.1",730.21,9
"MS_701.1","M86.242",10
"MS_701.1","M86.342",10
"MS_701.1","M86.442",10
"MS_701.1","M86.542",10
"MS_701.1","M86.642",10
"MS_701.1","M86.8X6",10
"MS_701.1","M86.039",10
"MS_701.1","M86.139",10
"MS_701.1","M86.239",10
"MS_701.1","M86.339",10
"MS_701.1","M86.439",10
"MS_701.1","M86.539",10
"MS_701.1","M86.639",10
"MS_701.1","M86",10
"MS_701.1","M86.03",10
"MS_701.1","M86.13",10
"MS_701.1","M86.23",10
"MS_701.1",730.28,9
"MS_701.1","M86.33",10
"MS_701.1","M46.24",10
"MS_701.1","M86.43",10
"MS_701.1","M86.53",10
"MS_701.1","M86.63",10
"MS_701.1","M86.021",10
"MS_701.1","M86.121",10
"MS_701.1","M86.221",10
"MS_701.1","M86.321",10
"MS_701.1","M86.421",10
"MS_701.1","M86.521",10
"MS_701.1","M86.621",10
"MS_701.1","M86.012",10
"MS_701.1","M86.112",10
"MS_701.1","M86.212",10
"MS_701.1",730.2,9
"MS_701.1","M86.312",10
"MS_701.1","M86.412",10
"MS_701.1","M86.512",10
"MS_701.1","M86.612",10
"MS_701.1","M86.8X4",10
"MS_701.11","M86.06",10
"MS_701.11","M86.16",10
"MS_701.11",730.07,9
"MS_701.11","M86.26",10
"MS_701.11","M86.051",10
"MS_701.11","M86.151",10
"MS_701.11",730.04,9
"MS_701.11","M86.251",10
"MS_701.11","M86.042",10
"MS_701.11","M86.142",10
"MS_701.11",730.01,9
"MS_701.11","M86.242",10
"MS_701.11","M86.039",10
"MS_701.11","M86.139",10
"MS_701.11","M86.239",10
"MS_701.11","M86.03",10
"MS_701.11","M86.13",10
"MS_701.11","M86.23",10
"MS_701.11","M86.021",10
"MS_701.11","M86.121",10
"MS_701.11","M86.221",10
"MS_701.11","M86.012",10
"MS_701.11","M86.112",10
"MS_701.11","M86.212",10
"MS_701.11","M86.00",10
"MS_701.11","M86.10",10
"MS_701.11","M86.20",10
"MS_701.11","M86.08",10
"MS_701.11","M86.18",10
"MS_701.11","M86.28",10
"MS_701.11","M86.071",10
"MS_701.11","M86.171",10
"MS_701.11","M86.271",10
"MS_701.11","M86.062",10
"MS_701.11","M86.162",10
"MS_701.11",730.09,9
"MS_701.11","M86.262",10
"MS_701.11","M86.059",10
"MS_701.11","M86.159",10
"MS_701.11",730.06,9
"MS_701.11","M86.259",10
"MS_701.11","M86.05",10
"MS_701.11","M86.15",10
"MS_701.11",730.03,9
"MS_701.11","M86.25",10
"MS_701.11","M86.041",10
"MS_701.11","M86.141",10
"MS_701.11",730.00,9
"MS_701.11","M86.241",10
"MS_701.11","M86.032",10
"MS_701.11","M86.132",10
"MS_701.11","M86.232",10
"MS_701.11","M86.029",10
"MS_701.11","M86.129",10
"MS_701.11","M86.229",10
"MS_701.11","M86.02",10
"MS_701.11","M86.12",10
"MS_701.11","M86.22",10
"MS_701.11","M86.011",10
"MS_701.11","M86.111",10
"MS_701.11","M86.211",10
"MS_701.11","M86.0",10
"MS_701.11","M86.1",10
"MS_701.11","M86.2",10
"MS_701.11","M86.079",10
"MS_701.11","M86.179",10
"MS_701.11","M86.279",10
"MS_701.11","M86.07",10
"MS_701.11","M86.17",10
"MS_701.11","M86.27",10
"MS_701.11","M86.061",10
"MS_701.11","M86.161",10
"MS_701.11",730.08,9
"MS_701.11","M86.261",10
"MS_701.11","M86.052",10
"MS_701.11","M86.152",10
"MS_701.11",730.05,9
"MS_701.11","M86.252",10
"MS_701.11","M86.049",10
"MS_701.11","M86.149",10
"MS_701.11",730.02,9
"MS_701.11","M86.249",10
"MS_701.11","M86.04",10
"MS_701.11","M86.14",10
"MS_701.11",730.0,9
"MS_701.11","M86.24",10
"MS_701.11","M86.031",10
"MS_701.11","M86.131",10
"MS_701.11","M86.231",10
"MS_701.11","M86.022",10
"MS_701.11","M86.122",10
"MS_701.11","M86.222",10
"MS_701.11","M86.019",10
"MS_701.11","M86.119",10
"MS_701.11","M86.219",10
"MS_701.11","M86.01",10
"MS_701.11","M86.11",10
"MS_701.11","M86.21",10
"MS_701.11","M86.09",10
"MS_701.11","M86.19",10
"MS_701.11","M86.29",10
"MS_701.11","M86.072",10
"MS_701.11","M86.172",10
"MS_701.11","M86.272",10
"MS_701.11","M86.069",10
"MS_701.11","M86.169",10
"MS_701.11","M86.269",10
"MS_701.12","M86.36",10
"MS_701.12","M86.46",10
"MS_701.12","M86.56",10
"MS_701.12","M86.66",10
"MS_701.12","M86.351",10
"MS_701.12","M86.451",10
"MS_701.12","M86.551",10
"MS_701.12","M86.651",10
"MS_701.12","M86.342",10
"MS_701.12","M86.442",10
"MS_701.12","M86.542",10
"MS_701.12","M86.642",10
"MS_701.12","M86.339",10
"MS_701.12","M86.439",10
"MS_701.12","M86.539",10
"MS_701.12","M86.639",10
"MS_701.12","M86.33",10
"MS_701.12","M86.43",10
"MS_701.12","M86.53",10
"MS_701.12","M86.63",10
"MS_701.12","M86.321",10
"MS_701.12","M86.421",10
"MS_701.12","M86.521",10
"MS_701.12","M86.621",10
"MS_701.12","M86.312",10
"MS_701.12","M86.412",10
"MS_701.12","M86.512",10
"MS_701.12","M86.612",10
"MS_701.12",730.17,9
"MS_701.12","M86.30",10
"MS_701.12","M86.40",10
"MS_701.12","M86.50",10
"MS_701.12","M86.60",10
"MS_701.12",730.14,9
"MS_701.12","M86.38",10
"MS_701.12","M86.48",10
"MS_701.12","M86.58",10
"MS_701.12","M86.68",10
"MS_701.12",730.11,9
"MS_701.12","M86.371",10
"MS_701.12","M86.471",10
"MS_701.12","M86.571",10
"MS_701.12","M86.671",10
"MS_701.12","M86.362",10
"MS_701.12","M86.462",10
"MS_701.12","M86.562",10
"MS_701.12","M86.662",10
"MS_701.12","M86.359",10
"MS_701.12","M86.459",10
"MS_701.12","M86.559",10
"MS_701.12","M86.659",10
"MS_701.12","M86.35",10
"MS_701.12","M86.45",10
"MS_701.12","M86.55",10
"MS_701.12","M86.65",10
"MS_701.12","M86.341",10
"MS_701.12","M86.441",10
"MS_701.12","M86.541",10
"MS_701.12","M86.641",10
"MS_701.12","M86.332",10
"MS_701.12","M86.432",10
"MS_701.12","M86.532",10
"MS_701.12","M86.632",10
"MS_701.12","M86.329",10
"MS_701.12","M86.429",10
"MS_701.12","M86.529",10
"MS_701.12","M86.629",10
"MS_701.12","M86.32",10
"MS_701.12","M86.42",10
"MS_701.12","M86.52",10
"MS_701.12","M86.62",10
"MS_701.12",730.19,9
"MS_701.12","M86.311",10
"MS_701.12","M86.411",10
"MS_701.12","M86.511",10
"MS_701.12","M86.611",10
"MS_701.12",730.16,9
"MS_701.12","M86.3",10
"MS_701.12","M86.4",10
"MS_701.12","M86.5",10
"MS_701.12","M86.6",10
"MS_701.12",730.13,9
"MS_701.12","M86.379",10
"MS_701.12","M86.479",10
"MS_701.12","M86.579",10
"MS_701.12","M86.679",10
"MS_701.12",730.10,9
"MS_701.12","M86.37",10
"MS_701.12","M86.47",10
"MS_701.12","M86.57",10
"MS_701.12","M86.67",10
"MS_701.12","M86.361",10
"MS_701.12","M86.461",10
"MS_701.12","M86.561",10
"MS_701.12","M86.661",10
"MS_701.12","M86.352",10
"MS_701.12","M86.452",10
"MS_701.12","M86.552",10
"MS_701.12","M86.652",10
"MS_701.12","M86.349",10
"MS_701.12","M86.449",10
"MS_701.12","M86.549",10
"MS_701.12","M86.649",10
"MS_701.12","M86.34",10
"MS_701.12","M86.44",10
"MS_701.12","M86.54",10
"MS_701.12","M86.64",10
"MS_701.12","M86.331",10
"MS_701.12","M86.431",10
"MS_701.12","M86.531",10
"MS_701.12","M86.631",10
"MS_701.12","M86.322",10
"MS_701.12","M86.422",10
"MS_701.12","M86.522",10
"MS_701.12","M86.622",10
"MS_701.12","M86.319",10
"MS_701.12","M86.419",10
"MS_701.12","M86.519",10
"MS_701.12","M86.619",10
"MS_701.12",730.18,9
"MS_701.12","M86.31",10
"MS_701.12","M86.41",10
"MS_701.12","M86.51",10
"MS_701.12","M86.61",10
"MS_701.12",730.15,9
"MS_701.12","M86.39",10
"MS_701.12","M86.49",10
"MS_701.12","M86.59",10
"MS_701.12","M86.69",10
"MS_701.12",730.12,9
"MS_701.12","M86.372",10
"MS_701.12","M86.472",10
"MS_701.12","M86.572",10
"MS_701.12","M86.672",10
"MS_701.12",730.1,9
"MS_701.12","M86.369",10
"MS_701.12","M86.469",10
"MS_701.12","M86.569",10
"MS_701.12","M86.669",10
"MS_702","M02.841",10
"MS_702","M07.629",10
"MS_702","M07.669",10
"MS_702","M00.02",10
"MS_702",711.1,9
"MS_702",711.64,9
"MS_702",711.84,9
"MS_702","M01.X42",10
"MS_702","M02.311",10
"MS_702","M02.351",10
"MS_702","M02.82",10
"MS_702","A39.83",10
"MS_702","M00.011",10
"MS_702","M00.11",10
"MS_702",711.3,9
"MS_702","M00.13",10
"MS_702","M00.15",10
"MS_702","M00.17",10
"MS_702",711.61,9
"MS_702","M00.219",10
"MS_702",711.76,9
"MS_702","M00.259",10
"MS_702","M00.819",10
"MS_702","M00.859",10
"MS_702","M01.X21",10
"MS_702","M02.011",10
"MS_702","M02.051",10
"MS_702","M02.111",10
"MS_702","M02.151",10
"MS_702","M02.879",10
"MS_702","M07.6",10
"MS_702","M07.642",10
"MS_702","M00.0",10
"MS_702",711.01,9
"MS_702",711.16,9
"MS_702",711.59,9
"MS_702",711.97,9
"MS_702","M01.X8",10
"MS_702","M02.33",10
"MS_702","M02.37",10
"MS_702","M02.852",10
"MS_702","M00.079",10
"MS_702",711.36,9
"MS_702",711.56,9
"MS_702","M00.232",10
"MS_702",711.89,9
"MS_702","M00.272",10
"MS_702","M00.832",10
"MS_702","B42.82",10
"MS_702","M00.872",10
"MS_702","M01.X59",10
"MS_702","M02.03",10
"MS_702","M02.07",10
"MS_702","M02.13",10
"MS_702","M02.17",10
"MS_702","M02.831",10
"MS_702","M07.621",10
"MS_702","M07.661",10
"MS_702",711.08,9
"MS_702","M00.07",10
"MS_702",711.53,9
"MS_702",711.80,9
"MS_702","M01.X32",10
"MS_702","M02.30",10
"MS_702","M02.349",10
"MS_702","M02.81",10
"MS_702","M00.061",10
"MS_702","M00.10",10
"MS_702","M00.129",10
"MS_702","M00.149",10
"MS_702",711.50,9
"MS_702","M00.169",10
"MS_702","M00.211",10
"MS_702",711.72,9
"MS_702","M00.251",10
"MS_702","M00.811",10
"MS_702","M00.851",10
"MS_702","M01.X11",10
"MS_702","M02.00",10
"MS_702","M02.049",10
"MS_702","M02.10",10
"MS_702","M02.149",10
"MS_702","M02.869",10
"MS_702","A02.23",10
"MS_702","M07.64",10
"MS_702","M07.68",10
"MS_702",711.0,9
"MS_702","M00.052",10
"MS_702",711.14,9
"MS_702",711.48,9
"MS_702",711.93,9
"MS_702","M01.X7",10
"MS_702","M02.322",10
"MS_702","M02.362",10
"MS_702","M02.842",10
"MS_702","M00.049",10
"MS_702",711.34,9
"MS_702",711.45,9
"MS_702","M00.23",10
"MS_702",711.85,9
"MS_702","M00.27",10
"MS_702","M00.83",10
"MS_702","M00.87",10
"MS_702","M01.X49",10
"MS_702","M02.022",10
"MS_702","M02.062",10
"MS_702","M02.122",10
"MS_702","M02.162",10
"MS_702","M02.821",10
"MS_702","M07.619",10
"MS_702","M07.659",10
"MS_702","003.23",9
"MS_702","M00.04",10
"MS_702",711.06,9
"MS_702",711.42,9
"MS_702",711.77,9
"MS_702","M01.X22",10
"MS_702","M02.341",10
"MS_702","M02.39",10
"MS_702","M02.88",10
"MS_702","M00.031",10
"MS_702","M00.1",10
"MS_702","M00.122",10
"MS_702",711.4,9
"MS_702","M00.142",10
"MS_702","M00.162",10
"MS_702","M00.20",10
"MS_702",711.69,9
"MS_702","M00.249",10
"MS_702",711.98,9
"MS_702","M00.80",10
"MS_702","M00.849",10
"MS_702","M01",10
"MS_702","M01.X9",10
"MS_702","M02.041",10
"MS_702","M02.09",10
"MS_702","M02.141",10
"MS_702","M02.19",10
"MS_702","M02.859",10
"MS_702","098.50",9
"MS_702","M07.632",10
"MS_702","M07.672",10
"MS_702","M00.022",10
"MS_702",711.12,9
"MS_702",711.66,9
"MS_702",711.9,9
"MS_702","M01.X6",10
"MS_702","M02.32",10
"MS_702","M02.36",10
"MS_702","M02.832",10
"MS_702","M00.019",10
"MS_702",711.32,9
"MS_702",711.63,9
"MS_702","M00.222",10
"MS_702",711.81,9
"MS_702","M00.262",10
"MS_702","M00.822",10
"MS_702","M00.862",10
"MS_702","M01.X39",10
"MS_702","M02.02",10
"MS_702","M02.06",10
"MS_702","M02.12",10
"MS_702","M02.16",10
"MS_702","M02.811",10
"MS_702","M07.611",10
"MS_702","M07.651",10
"MS_702","M00.01",10
"MS_702",711.04,9
"MS_702",711.19,9
"MS_702",711.60,9
"MS_702",711.73,9
"MS_702","M01.X12",10
"MS_702","M02.339",10
"MS_702","M02.379",10
"MS_702","M02.87",10
"MS_702","M00",10
"MS_702","M00.09",10
"MS_702","M00.121",10
"MS_702",711.39,9
"MS_702","M00.141",10
"MS_702","A52.16",10
"MS_702","M00.161",10
